Date,Open,High,Low,Close,Volume,Adj Close,Var,Lag1,Lag2,Lag3,Lag4,Numeric_date
20/11/2002,0.89512,0.90599,0.89512,0.90599,291800,0.80507,0.020406353,0,0.038145741,0.04424414,0.013451791,37580
21/11/2002,0.91686,0.91686,0.91686,0.91686,7400,0.81473,0.011998957,0.020406353,0,0.038145741,0.04424414,37581
22/11/2002,0.90961,0.92773,0.90236,0.92411,18163500,0.82117,0.007904459,0.011998957,0.020406353,0,0.038145741,37582
25/11/2002,0.93498,0.96759,0.93135,0.96759,68802400,0.85981,0.047054812,0.007904459,0.011998957,0.020406353,0,37585
26/11/2002,0.97484,0.97847,0.97484,0.97847,13797100,0.86948,0.011246671,0.047054812,0.007904459,0.011998957,0.020406353,37586
27/11/2002,0.98209,0.98209,0.97847,0.97847,11000,0.86948,0,0.011246671,0.047054812,0.007904459,0.011998957,37587
28/11/2002,0.97847,0.98209,0.97847,0.98209,773900,0.8727,0.003703363,0,0.011246671,0.047054812,0.007904459,37588
29/11/2002,0.98209,0.98209,0.97484,0.97484,3000,0.86625,-0.007390856,0.003703363,0,0.011246671,0.047054812,37589
02/12/2002,0.97484,0.97484,0.94585,0.9531,9396200,0.84694,-0.022291486,-0.007390856,0.003703363,0,0.011246671,37592
03/12/2002,0.94947,0.95672,0.90961,0.9386,12389700,0.83405,-0.015219496,-0.022291486,-0.007390856,0.003703363,0,37593
04/12/2002,0.92411,0.99296,0.90599,0.99296,314943300,0.88236,0.057922187,-0.015219496,-0.022291486,-0.007390856,0.003703363,37594
05/12/2002,0.97484,1.00383,0.96759,1.00383,17089500,0.89201,0.010936579,0.057922187,-0.015219496,-0.022291486,-0.007390856,37595
06/12/2002,0.99659,1.01471,0.97847,1.00021,6676500,0.8888,-0.003598614,0.010936579,0.057922187,-0.015219496,-0.022291486,37596
09/12/2002,0.98934,0.98934,0.96035,0.96035,11037600,0.85338,-0.039851485,-0.003598614,0.010936579,0.057922187,-0.015219496,37599
10/12/2002,0.96759,0.96759,0.92411,0.92411,11037600,0.82117,-0.03774403,-0.039851485,-0.003598614,0.010936579,0.057922187,37600
11/12/2002,0.91323,0.93135,0.86612,0.90599,15876900,0.80507,-0.019606172,-0.03774403,-0.039851485,-0.003598614,0.010936579,37601
12/12/2002,0.90236,0.92773,0.89149,0.90599,7542800,0.80507,0,-0.019606172,-0.03774403,-0.039851485,-0.003598614,37602
13/12/2002,0.90599,0.90599,0.88787,0.88787,15728700,0.78897,-0.019998261,0,-0.019606172,-0.03774403,-0.039851485,37603
16/12/2002,0.89149,0.90599,0.88424,0.89149,6381800,0.79219,0.004081271,-0.019998261,0,-0.019606172,-0.03774403,37606
17/12/2002,0.89149,0.89149,0.89149,0.89149,21300,0.79219,0,0.004081271,-0.019998261,0,-0.019606172,37607
18/12/2002,0.89149,0.91686,0.89149,0.90599,27736300,0.80507,0.016258726,0,0.004081271,-0.019998261,0,37608
19/12/2002,0.90961,0.90961,0.88787,0.88787,2700,0.78897,-0.019998261,0.016258726,0,0.004081271,-0.019998261,37609
20/12/2002,0.89512,0.89512,0.86975,0.86975,13200,0.77287,-0.020406353,-0.019998261,0.016258726,0,0.004081271,37610
23/12/2002,0.86975,0.86975,0.85163,0.85163,5551700,0.75677,-0.020831446,-0.020406353,-0.019998261,0.016258726,0,37613
24/12/2002,0.85163,0.85163,0.85163,0.85163,0,0.75677,0,-0.020831446,-0.020406353,-0.019998261,0.016258726,37614
25/12/2002,0.85163,0.85163,0.85163,0.85163,0,0.75677,0,0,-0.020831446,-0.020406353,-0.019998261,37615
26/12/2002,0.85163,0.85163,0.85163,0.85163,0,0.75677,0,0,0,-0.020831446,-0.020406353,37616
27/12/2002,0.84438,0.84438,0.81901,0.81901,358100,0.72778,-0.038307544,0,0,0,-0.020831446,37617
30/12/2002,0.81539,0.81539,0.79727,0.80452,3290700,0.71491,-0.017683915,-0.038307544,0,0,0,37620
31/12/2002,0.80452,0.82988,0.80452,0.82626,4360800,0.73422,0.027010393,-0.017683915,-0.038307544,0,0,37621
01/01/2003,0.82626,0.82626,0.82626,0.82626,0,0.73422,0,0.027010393,-0.017683915,-0.038307544,0,37622
02/01/2003,0.82626,0.86612,0.81539,0.86612,3453400,0.76964,0.048241671,0,0.027010393,-0.017683915,-0.038307544,37623
03/01/2003,0.85888,0.87337,0.84438,0.85163,2920000,0.75677,-0.016722104,0.048241671,0,0.027010393,-0.017683915,37624
06/01/2003,0.85163,0.85163,0.81901,0.81901,3988400,0.72778,-0.038307544,-0.016722104,0.048241671,0,0.027010393,37627
07/01/2003,0.82626,0.83351,0.82264,0.82988,4414300,0.73744,0.013273242,-0.038307544,-0.016722104,0.048241671,0,37628
08/01/2003,0.82988,0.83351,0.82988,0.83351,8290900,0.74067,0.004380017,0.013273242,-0.038307544,-0.016722104,0.048241671,37629
09/01/2003,0.83351,0.84076,0.82626,0.82988,3545600,0.73744,-0.004360916,0.004380017,0.013273242,-0.038307544,-0.016722104,37630
10/01/2003,0.83351,0.84438,0.82626,0.82988,3822100,0.73744,0,-0.004360916,0.004380017,0.013273242,-0.038307544,37631
13/01/2003,0.83351,0.84076,0.82988,0.84076,3670900,0.74711,0.013112931,0,-0.004360916,0.004380017,0.013273242,37634
14/01/2003,0.84076,0.84076,0.82988,0.83713,5395900,0.74388,-0.004323326,0.013112931,0,-0.004360916,0.004380017,37635
15/01/2003,0.83351,0.83351,0.81176,0.82626,6750100,0.73422,-0.012985965,-0.004323326,0.013112931,0,-0.004360916,37636
16/01/2003,0.81901,0.84438,0.81539,0.84438,4369100,0.75033,0.021941652,-0.012985965,-0.004323326,0.013112931,0,37637
17/01/2003,0.84076,0.84076,0.82264,0.82264,13700,0.73101,-0.025748671,0.021941652,-0.012985965,-0.004323326,0.013112931,37638
20/01/2003,0.81901,0.82264,0.78277,0.80814,10748200,0.71812,-0.017633138,-0.025748671,0.021941652,-0.012985965,-0.004323326,37641
21/01/2003,0.80814,0.80814,0.76103,0.76103,22075300,0.67626,-0.058291093,-0.017633138,-0.025748671,0.021941652,-0.012985965,37642
22/01/2003,0.75741,0.76103,0.75741,0.76103,17936200,0.67626,0,-0.058291093,-0.017633138,-0.025748671,0.021941652,37643
23/01/2003,0.76465,0.7719,0.75741,0.7719,4356300,0.68592,0.014284447,0,-0.058291093,-0.017633138,-0.025748671,37644
24/01/2003,0.7719,0.77915,0.76103,0.77552,4597900,0.68914,0.004694425,0.014284447,0,-0.058291093,-0.017633138,37645
27/01/2003,0.76828,0.76828,0.74653,0.75016,3869500,0.6666,-0.032707432,0.004694425,0.014284447,0,-0.058291093,37648
28/01/2003,0.75016,0.76103,0.73566,0.74653,6337400,0.66338,-0.004830483,-0.032707432,0.004694425,0.014284447,0,37649
29/01/2003,0.73929,0.74653,0.70667,0.71392,6288200,0.6344,-0.043685369,-0.004830483,-0.032707432,0.004694425,0.014284447,37650
30/01/2003,0.72117,0.73204,0.71029,0.72841,8986200,0.64727,0.020286885,-0.043685369,-0.004830483,-0.032707432,0.004694425,37651
31/01/2003,0.71392,0.72479,0.71029,0.72479,4433200,0.64406,-0.004959291,0.020286885,-0.043685369,-0.004830483,-0.032707432,37652
03/02/2003,0.72479,0.72841,0.71754,0.72479,2331800,0.64406,0,-0.004959291,0.020286885,-0.043685369,-0.004830483,37655
04/02/2003,0.72479,0.72479,0.70305,0.71029,4697300,0.63117,-0.020013663,0,-0.004959291,0.020286885,-0.043685369,37656
05/02/2003,0.70667,0.71754,0.6958,0.71392,3077600,0.6344,0.00511748,-0.020013663,0,-0.004959291,0.020286885,37657
06/02/2003,0.71392,0.72117,0.71029,0.72117,4009000,0.64084,0.010151324,0.00511748,-0.020013663,0,-0.004959291,37658
07/02/2003,0.71754,0.71754,0.69942,0.69942,27500,0.62151,-0.030163535,0.010151324,0.00511748,-0.020013663,0,37659
10/02/2003,0.70305,0.71029,0.6958,0.70305,2848300,0.62474,0.00519702,-0.030163535,0.010151324,0.00511748,-0.020013663,37662
11/02/2003,0.70305,0.71029,0.70305,0.71029,1622600,0.63117,0.010292282,0.00519702,-0.030163535,0.010151324,0.00511748,37663
12/02/2003,0.70667,0.70667,0.69942,0.69942,4200,0.62151,-0.01530491,0.010292282,0.00519702,-0.030163535,0.010151324,37664
13/02/2003,0.70305,0.71029,0.6958,0.69942,3216700,0.62151,0,-0.01530491,0.010292282,0.00519702,-0.030163535,37665
14/02/2003,0.69942,0.71392,0.69942,0.69942,3083200,0.62151,0,0,-0.01530491,0.010292282,0.00519702,37666
17/02/2003,0.70667,0.71754,0.70305,0.71392,3821000,0.6344,0.020739811,0,0,-0.01530491,0.010292282,37669
18/02/2003,0.71392,0.71392,0.70305,0.70667,2692100,0.62795,-0.010167087,0.020739811,0,0,-0.01530491,37670
19/02/2003,0.70667,0.71029,0.69942,0.70305,1980900,0.62474,-0.005111872,-0.010167087,0.020739811,0,0,37671
20/02/2003,0.70667,0.70667,0.67768,0.68855,9004600,0.61185,-0.020632583,-0.005111872,-0.010167087,0.020739811,0,37672
21/02/2003,0.68855,0.68855,0.67405,0.67405,4385700,0.59897,-0.021050911,-0.020632583,-0.005111872,-0.010167087,0.020739811,37673
24/02/2003,0.67405,0.6813,0.63781,0.65593,11486500,0.58287,-0.026879476,-0.021050911,-0.020632583,-0.005111872,-0.010167087,37676
25/02/2003,0.58708,0.60882,0.57258,0.59433,33956100,0.52813,-0.093914595,-0.026879476,-0.021050911,-0.020632583,-0.005111872,37677
26/02/2003,0.60158,0.60158,0.59795,0.59795,2621400,0.53135,0.006096984,-0.093914595,-0.026879476,-0.021050911,-0.020632583,37678
27/02/2003,0.60158,0.60882,0.59795,0.60882,1711500,0.541,0.018161287,0.006096984,-0.093914595,-0.026879476,-0.021050911,37679
28/02/2003,0.6052,0.6052,0.55809,0.56534,24041900,0.50237,-0.071404806,0.018161287,0.006096984,-0.093914595,-0.026879476,37680
03/03/2003,0.56896,0.57621,0.55084,0.56171,5299900,0.49914,-0.006429524,-0.071404806,0.018161287,0.006096984,-0.093914595,37683
04/03/2003,0.55809,0.56534,0.55446,0.56171,1978300,0.49914,0,-0.006429524,-0.071404806,0.018161287,0.006096984,37684
05/03/2003,0.56171,0.57258,0.55446,0.56896,13026000,0.50558,0.012902192,0,-0.006429524,-0.071404806,0.018161287,37685
06/03/2003,0.56896,0.57258,0.56896,0.57258,42500,0.5088,0.006368923,0.012902192,0,-0.006429524,-0.071404806,37686
07/03/2003,0.57258,0.57621,0.56534,0.57621,4887600,0.51203,0.00634827,0.006368923,0.012902192,0,-0.006429524,37687
10/03/2003,0.57983,0.57983,0.57983,0.57983,209700,0.51524,0.006269164,0.00634827,0.006368923,0.012902192,0,37690
11/03/2003,0.5001,0.56534,0.49286,0.55084,35173800,0.48948,-0.049996118,0.006269164,0.00634827,0.006368923,0.012902192,37691
12/03/2003,0.56534,0.57983,0.56534,0.57983,7500,0.51524,0.052627278,-0.049996118,0.006269164,0.00634827,0.006368923,37692
13/03/2003,0.58708,0.5907,0.55809,0.57258,21585600,0.5088,-0.01249903,0.052627278,-0.049996118,0.006269164,0.00634827,37693
14/03/2003,0.55446,0.55446,0.50735,0.53997,43369100,0.47982,-0.056957547,-0.01249903,0.052627278,-0.049996118,0.006269164,37694
17/03/2003,0.52547,0.52547,0.49648,0.50735,15213500,0.45084,-0.060397649,-0.056957547,-0.01249903,0.052627278,-0.049996118,37697
18/03/2003,0.51098,0.51822,0.5001,0.50735,20763700,0.45084,0,-0.060397649,-0.056957547,-0.01249903,0.052627278,37698
19/03/2003,0.50735,0.50735,0.47111,0.47836,33342500,0.42508,-0.057137787,0,-0.060397649,-0.056957547,-0.01249903,37699
20/03/2003,0.47474,0.47836,0.46024,0.46024,31208800,0.40897,-0.037898748,-0.057137787,0,-0.060397649,-0.056957547,37700
21/03/2003,0.46024,0.48561,0.45662,0.48561,28599900,0.43152,0.055138519,-0.037898748,-0.057137787,0,-0.060397649,37701
24/03/2003,0.48199,0.48199,0.47474,0.47474,7300,0.42186,-0.022385984,0.055138519,-0.037898748,-0.057137787,0,37704
25/03/2003,0.47111,0.48923,0.46749,0.47836,41700200,0.42508,0.007632864,-0.022385984,0.055138519,-0.037898748,-0.057137787,37705
26/03/2003,0.48561,0.49286,0.47836,0.48923,22291500,0.43474,0.022725134,0.007632864,-0.022385984,0.055138519,-0.037898748,37706
27/03/2003,0.48923,0.48923,0.47474,0.47474,19500,0.42186,-0.029626903,0.022725134,0.007632864,-0.022385984,0.055138519,37707
28/03/2003,0.47474,0.47474,0.46387,0.46387,16500,0.4122,-0.022898592,-0.029626903,0.022725134,0.007632864,-0.022385984,37708
31/03/2003,0.46024,0.46024,0.45299,0.45299,24800,0.40253,-0.023459486,-0.022898592,-0.029626903,0.022725134,0.007632864,37711
01/04/2003,0.45299,0.47474,0.45299,0.46749,13179700,0.41542,0.032022458,-0.023459486,-0.022898592,-0.029626903,0.022725134,37712
02/04/2003,0.47474,0.48561,0.47111,0.48199,13296800,0.4283,0.031004766,0.032022458,-0.023459486,-0.022898592,-0.029626903,37713
03/04/2003,0.48199,0.48199,0.47111,0.47111,16234900,0.41863,-0.022577633,0.031004766,0.032022458,-0.023459486,-0.022898592,37714
04/04/2003,0.47474,0.47474,0.47474,0.47474,55700,0.42186,0.007715644,-0.022577633,0.031004766,0.032022458,-0.023459486,37715
07/04/2003,0.48199,0.48923,0.47836,0.48199,19916800,0.4283,0.015265728,0.007715644,-0.022577633,0.031004766,0.032022458,37718
08/04/2003,0.47836,0.48561,0.46749,0.47836,31395400,0.42508,-0.007518095,0.015265728,0.007715644,-0.022577633,0.031004766,37719
09/04/2003,0.48199,0.48199,0.47111,0.47836,10984400,0.42508,0,-0.007518095,0.015265728,0.007715644,-0.022577633,37720
10/04/2003,0.47474,0.47836,0.46749,0.46749,14978700,0.41542,-0.022725134,0,-0.007518095,0.015265728,0.007715644,37721
11/04/2003,0.46749,0.47474,0.46387,0.46749,8446200,0.41542,0,-0.022725134,0,-0.007518095,0.015265728,37722
14/04/2003,0.46749,0.46749,0.46024,0.46387,6917500,0.4122,-0.007751192,0,-0.022725134,0,-0.007518095,37725
15/04/2003,0.46387,0.47474,0.46387,0.46749,17298100,0.41542,0.007811742,-0.007751192,0,-0.022725134,0,37726
16/04/2003,0.47111,0.47474,0.46024,0.46387,12958000,0.4122,-0.007751192,0.007811742,-0.007751192,0,-0.022725134,37727
17/04/2003,0.46387,0.46387,0.45662,0.46024,6803300,0.40897,-0.007836002,-0.007751192,0.007811742,-0.007751192,0,37728
18/04/2003,0.46024,0.46024,0.46024,0.46024,0,0.40897,0,-0.007836002,-0.007751192,0.007811742,-0.007751192,37729
21/04/2003,0.46024,0.46024,0.46024,0.46024,0,0.40897,0,0,-0.007836002,-0.007751192,0.007811742,37732
22/04/2003,0.46024,0.46387,0.44575,0.44937,12923500,0.39932,-0.023595863,0,0,-0.007836002,-0.007751192,37733
23/04/2003,0.46024,0.46749,0.44937,0.45662,18907500,0.40576,0.016127417,-0.023595863,0,0,-0.007836002,37734
24/04/2003,0.46024,0.46387,0.45299,0.45662,4593200,0.40576,0,0.016127417,-0.023595863,0,0,37735
25/04/2003,0.45662,0.46024,0.44937,0.45299,12637200,0.40253,-0.007960371,0,0.016127417,-0.023595863,0,37736
28/04/2003,0.45299,0.45299,0.45299,0.45299,5500,0.40253,0,-0.007960371,0,0.016127417,-0.023595863,37739
29/04/2003,0.45662,0.46024,0.45299,0.45299,13574600,0.40253,0,0,-0.007960371,0,0.016127417,37740
30/04/2003,0.45662,0.46024,0.45662,0.46024,62300,0.40897,0.015998808,0,0,-0.007960371,0,37741
01/05/2003,0.46024,0.46024,0.46024,0.46024,0,0.40897,0,0.015998808,0,0,-0.007960371,37742
02/05/2003,0.46024,0.48199,0.46024,0.47111,45396400,0.41863,0.023620314,0,0.015998808,0,0,37743
05/05/2003,0.47836,0.48199,0.47474,0.47836,19002100,0.42508,0.0154074,0.023620314,0,0.015998808,0,37746
06/05/2003,0.47836,0.50373,0.47474,0.50373,42788800,0.44762,0.053025313,0.0154074,0.023620314,0,0.015998808,37747
07/05/2003,0.50373,0.50373,0.5001,0.5001,689800,0.44439,-0.007215942,0.053025313,0.0154074,0.023620314,0,37748
08/05/2003,0.5001,0.51098,0.5001,0.51098,15600,0.45406,0.021760166,-0.007215942,0.053025313,0.0154074,0.023620314,37749
09/05/2003,0.5146,0.52185,0.50373,0.50735,43974600,0.45084,-0.007091574,0.021760166,-0.007215942,0.053025313,0.0154074,37750
12/05/2003,0.5146,0.51822,0.50735,0.50735,14305700,0.45084,0,-0.007091574,0.021760166,-0.007215942,0.053025313,37753
13/05/2003,0.50735,0.51098,0.49648,0.50373,13522000,0.44762,-0.007142223,0,-0.007091574,0.021760166,-0.007215942,37754
14/05/2003,0.50373,0.50373,0.48923,0.5001,15938500,0.44439,-0.007215942,-0.007142223,0,-0.007091574,0.021760166,37755
15/05/2003,0.49648,0.49648,0.49286,0.49286,0,0.43796,-0.014469272,-0.007215942,-0.007142223,0,-0.007091574,37756
16/05/2003,0.49286,0.50735,0.49286,0.50373,22032600,0.44762,0.022056809,-0.014469272,-0.007215942,-0.007142223,0,37757
19/05/2003,0.5001,0.50373,0.49648,0.49648,7041000,0.44118,-0.014387203,0.022056809,-0.014469272,-0.007215942,-0.007142223,37760
20/05/2003,0.5001,0.51098,0.5001,0.50735,20052100,0.45084,0.021895825,-0.014387203,0.022056809,-0.014469272,-0.007215942,37761
21/05/2003,0.50735,0.50735,0.5001,0.5001,99300,0.44439,-0.014306628,0.021895825,-0.014387203,0.022056809,-0.014469272,37762
22/05/2003,0.50373,0.51098,0.49648,0.5001,18177500,0.44439,0,-0.014306628,0.021895825,-0.014387203,0.022056809,37763
23/05/2003,0.5001,0.50373,0.49648,0.5001,34463800,0.44439,0,0,-0.014306628,0.021895825,-0.014387203,37764
26/05/2003,0.49648,0.50373,0.49648,0.5001,17395400,0.44439,0,0,0,-0.014306628,0.021895825,37767
27/05/2003,0.5001,0.5001,0.49286,0.49648,32416800,0.44118,-0.007223385,0,0,0,-0.014306628,37768
28/05/2003,0.5001,0.50735,0.49648,0.50735,17805100,0.45084,0.021895825,-0.007223385,0,0,0,37769
29/05/2003,0.50735,0.51098,0.50735,0.51098,29000,0.45406,0.007142223,0.021895825,-0.007223385,0,0,37770
30/05/2003,0.50735,0.50735,0.50373,0.50373,45200,0.44762,-0.014183148,0.007142223,0.021895825,-0.007223385,0,37771
02/06/2003,0.5146,0.5291,0.51098,0.52547,35359200,0.46694,0.04316161,-0.014183148,0.007142223,0.021895825,-0.007223385,37774
03/06/2003,0.52547,0.53272,0.51822,0.53272,24408400,0.47338,0.013791922,0.04316161,-0.014183148,0.007142223,0.021895825,37775
04/06/2003,0.53634,0.54722,0.53272,0.53634,51103500,0.4766,0.006802146,0.013791922,0.04316161,-0.014183148,0.007142223,37776
05/06/2003,0.53997,0.53997,0.52547,0.53997,35174000,0.47982,0.00675619,0.006802146,0.013791922,0.04316161,-0.014183148,37777
06/06/2003,0.53997,0.54359,0.53272,0.53634,30315800,0.4766,-0.00671085,0.00675619,0.006802146,0.013791922,0.04316161,37778
09/06/2003,0.53272,0.53997,0.5291,0.53634,4424600,0.4766,0,-0.00671085,0.00675619,0.006802146,0.013791922,37781
10/06/2003,0.53272,0.53997,0.5291,0.53272,18776300,0.47338,-0.00675619,0,-0.00671085,0.00675619,0.006802146,37782
11/06/2003,0.53634,0.56171,0.53634,0.55446,42773800,0.4927,0.040812878,-0.00675619,0,-0.00671085,0.00675619,37783
12/06/2003,0.56171,0.56896,0.56171,0.56896,7200,0.50558,0.026141668,0.040812878,-0.00675619,0,-0.00671085,37784
13/06/2003,0.57621,0.57983,0.55446,0.55446,20597300,0.4927,-0.025475691,0.026141668,0.040812878,-0.00675619,0,37785
16/06/2003,0.55809,0.56171,0.54359,0.55084,25628000,0.48948,-0.006535417,-0.025475691,0.026141668,0.040812878,-0.00675619,37788
17/06/2003,0.55446,0.55446,0.54722,0.54722,0,0.48627,-0.00655798,-0.006535417,-0.025475691,0.026141668,0.040812878,37789
18/06/2003,0.55084,0.55084,0.55084,0.55084,275900,0.48948,0.006601271,-0.00655798,-0.006535417,-0.025475691,0.026141668,37790
19/06/2003,0.55084,0.55446,0.54359,0.54359,7108700,0.48304,-0.013156819,0.006601271,-0.00655798,-0.006535417,-0.025475691,37791
20/06/2003,0.54722,0.55809,0.54722,0.55809,372400,0.49593,0.026685161,-0.013156819,0.006601271,-0.00655798,-0.006535417,37792
23/06/2003,0.55446,0.56896,0.55446,0.56896,234500,0.50558,0.019458391,0.026685161,-0.013156819,0.006601271,-0.00655798,37795
24/06/2003,0.56534,0.56534,0.55809,0.56171,10302800,0.49914,-0.012737846,0.019458391,0.026685161,-0.013156819,0.006601271,37796
25/06/2003,0.56534,0.56534,0.56171,0.56171,109700,0.49914,0,-0.012737846,0.019458391,0.026685161,-0.013156819,37797
26/06/2003,0.56171,0.56171,0.55446,0.56171,6828100,0.49914,0,0,-0.012737846,0.019458391,0.026685161,37798
27/06/2003,0.56171,0.56171,0.55446,0.55446,115800,0.4927,-0.012902192,0,0,-0.012737846,0.019458391,37799
30/06/2003,0.55446,0.55446,0.55446,0.55446,48900,0.4927,0,-0.012902192,0,0,-0.012737846,37802
01/07/2003,0.55446,0.55446,0.54722,0.54722,8757100,0.48627,-0.013050538,0,-0.012902192,0,0,37803
02/07/2003,0.55084,0.55446,0.55084,0.55446,2700,0.4927,0.013223107,-0.013050538,0,-0.012902192,0,37804
03/07/2003,0.55446,0.55446,0.54359,0.54722,17658900,0.48627,-0.013050538,0.013223107,-0.013050538,0,-0.012902192,37805
04/07/2003,0.55084,0.55084,0.53997,0.53997,11153300,0.47982,-0.013264236,-0.013050538,0.013223107,-0.013050538,0,37806
07/07/2003,0.54359,0.54722,0.53997,0.54359,10754800,0.48304,0.00671085,-0.013264236,-0.013050538,0.013223107,-0.013050538,37809
08/07/2003,0.54359,0.54359,0.53997,0.53997,55100,0.47982,-0.006666115,0.00671085,-0.013264236,-0.013050538,0.013223107,37810
09/07/2003,0.53997,0.54359,0.5291,0.5291,7861900,0.47016,-0.02013255,-0.006666115,0.00671085,-0.013264236,-0.013050538,37811
10/07/2003,0.5291,0.53272,0.52547,0.52547,9699400,0.46694,-0.006848732,-0.02013255,-0.006666115,0.00671085,-0.013264236,37812
11/07/2003,0.52547,0.5291,0.52185,0.52547,11455000,0.46694,0,-0.006848732,-0.02013255,-0.006666115,0.00671085,37813
14/07/2003,0.5291,0.53634,0.5291,0.5291,9033700,0.47016,0.006895961,0,-0.006848732,-0.02013255,-0.006666115,37816
15/07/2003,0.5291,0.53634,0.52547,0.5291,6140400,0.47016,0,0.006895961,0,-0.006848732,-0.02013255,37817
16/07/2003,0.53272,0.53997,0.53272,0.53997,12808400,0.47982,0.020546197,0,0.006895961,0,-0.006848732,37818
17/07/2003,0.53634,0.53997,0.52547,0.5291,17125000,0.47016,-0.02013255,0.020546197,0,0.006895961,0,37819
18/07/2003,0.5291,0.5291,0.52547,0.52547,41300,0.46694,-0.006848732,-0.02013255,0.020546197,0,0.006895961,37820
21/07/2003,0.52547,0.52547,0.51098,0.51822,17455500,0.4605,-0.013791922,-0.006848732,-0.02013255,0.020546197,0,37823
22/07/2003,0.51098,0.52185,0.51098,0.52185,9126700,0.46372,0.0069924,-0.013791922,-0.006848732,-0.02013255,0.020546197,37824
23/07/2003,0.5291,0.5291,0.52547,0.52547,68900,0.46694,0.006943845,0.0069924,-0.013791922,-0.006848732,-0.02013255,37825
24/07/2003,0.5291,0.53997,0.5291,0.53997,7000,0.47982,0.027583844,0.006943845,0.0069924,-0.013791922,-0.006848732,37826
25/07/2003,0.53634,0.53997,0.5291,0.53272,12292700,0.47338,-0.0134217,0.027583844,0.006943845,0.0069924,-0.013791922,37827
28/07/2003,0.53634,0.53997,0.52547,0.53272,10466400,0.47338,0,-0.0134217,0.027583844,0.006943845,0.0069924,37830
29/07/2003,0.53272,0.53634,0.5291,0.5291,4547600,0.47016,-0.006802146,0,-0.0134217,0.027583844,0.006943845,37831
30/07/2003,0.5291,0.53272,0.52547,0.5291,4038100,0.47016,0,-0.006802146,0,-0.0134217,0.027583844,37832
31/07/2003,0.5291,0.53634,0.5291,0.53272,11471000,0.47338,0.006848732,0,-0.006802146,0,-0.0134217,37833
01/08/2003,0.53272,0.53634,0.5291,0.53272,10581900,0.47338,0,0.006848732,0,-0.006802146,0,37834
04/08/2003,0.53272,0.53272,0.52547,0.52547,8717000,0.46694,-0.013604293,0,0.006848732,0,-0.006802146,37837
05/08/2003,0.5291,0.53997,0.52547,0.53634,12444000,0.4766,0.020687883,-0.013604293,0,0.006848732,0,37838
06/08/2003,0.53634,0.53634,0.5291,0.5291,2500,0.47016,-0.013512379,0.020687883,-0.013604293,0,0.006848732,37839
07/08/2003,0.53272,0.54359,0.5291,0.54359,18261100,0.48304,0.027394929,-0.013512379,0.020687883,-0.013604293,0,37840
08/08/2003,0.54359,0.55084,0.53634,0.54722,45541800,0.48627,0.006686817,0.027394929,-0.013512379,0.020687883,-0.013604293,37841
11/08/2003,0.54722,0.55084,0.54359,0.54359,5963100,0.48304,-0.0066424,0.006686817,0.027394929,-0.013512379,0.020687883,37844
12/08/2003,0.54359,0.55446,0.54359,0.55084,20666700,0.48948,0.013332229,-0.0066424,0.006686817,0.027394929,-0.013512379,37845
13/08/2003,0.55446,0.55446,0.54359,0.55084,14174100,0.48948,0,0.013332229,-0.0066424,0.006686817,0.027394929,37846
14/08/2003,0.55084,0.55084,0.54722,0.54722,185100,0.48627,-0.00655798,0,0.013332229,-0.0066424,0.006686817,37847
15/08/2003,0.54722,0.55084,0.54722,0.55084,1865500,0.48948,0.006601271,-0.00655798,0,0.013332229,-0.0066424,37848
18/08/2003,0.55084,0.56534,0.55084,0.56171,18233100,0.49914,0.019735229,0.006601271,-0.00655798,0,0.013332229,37851
19/08/2003,0.56171,0.56896,0.55809,0.56171,8080900,0.49914,0,0.019735229,0.006601271,-0.00655798,0,37852
20/08/2003,0.55809,0.56171,0.55809,0.55809,5504900,0.49593,-0.006431061,0,0.019735229,0.006601271,-0.00655798,37853
21/08/2003,0.56171,0.57258,0.55809,0.56896,15298800,0.50558,0.019458391,-0.006431061,0,0.019735229,0.006601271,37854
22/08/2003,0.56896,0.57258,0.56534,0.57258,11625800,0.5088,0.006368923,0.019458391,-0.006431061,0,0.019735229,37855
25/08/2003,0.57258,0.57621,0.56896,0.56896,5302600,0.50558,-0.006328616,0.006368923,0.019458391,-0.006431061,0,37858
26/08/2003,0.57258,0.57621,0.56896,0.57258,5846900,0.5088,0.006368923,-0.006328616,0.006368923,0.019458391,-0.006431061,37859
27/08/2003,0.57258,0.5907,0.57258,0.58708,14211900,0.52169,0.025334119,0.006368923,-0.006328616,0.006368923,0.019458391,37860
28/08/2003,0.58708,0.59433,0.58346,0.59433,13408200,0.52813,0.012344496,0.025334119,0.006368923,-0.006328616,0.006368923,37861
29/08/2003,0.59433,0.59433,0.58708,0.58708,55100,0.52169,-0.012193967,0.012344496,0.025334119,0.006368923,-0.006328616,37862
01/09/2003,0.58708,0.5907,0.58346,0.58346,19777700,0.51847,-0.006172248,-0.012193967,0.012344496,0.025334119,0.006368923,37865
02/09/2003,0.58708,0.5907,0.58346,0.58346,4065000,0.51847,0,-0.006172248,-0.012193967,0.012344496,0.025334119,37866
03/09/2003,0.58708,0.59433,0.58708,0.5907,22184300,0.5249,0.012401875,0,-0.006172248,-0.012193967,0.012344496,37867
04/09/2003,0.5907,0.59433,0.58708,0.58708,7055100,0.52169,-0.006115451,0.012401875,0,-0.006172248,-0.012193967,37868
