Date,Numeric_date,PT ,ES,IT,IE,GR,DE,PT _spread,ES_spread,IT_spread,IE_spread,GR_spread,IT_var,Lag1,Lag2,Lag3,Lag4,PT_price,ES_price,IT_price,IE_price,GR_price,DE_price,BMPS.MI.Adjusted,BPE.MI.Adjusted,BP.MI.Adjusted,FBK.MI.Adjusted,ISP.MI.Adjusted,MB.MI.Adjusted,PMI.MI.Adjusted,UBI.MI.Adjusted,UCG.MI.Adjusted,Var_BMPS,Var_BPE,Var_BP,Var_FBK,Var_ISP,Var_MB,Var_PMI,Var_UBI,Var_UCG,Lag1_Var_BMPS,Lag1_Var_BPE,Lag1_Var_BP,Lag1_Var_FBK,Lag1_Var_ISP,Lag1_Var_MB,Lag1_Var_PMI,Lag1_Var_UBI,Lag1_Var_UCG,Lag2_Var_BMPS,Lag2_Var_BPE,Lag2_Var_BP,Lag2_Var_FBK,Lag2_Var_ISP,Lag2_Var_MB,Lag2_Var_PMI,Lag2_Var_UBI,Lag2_Var_UCG,Lag3_Var_BMPS,Lag3_Var_BPE,Lag3_Var_BP,Lag3_Var_FBK,Lag3_Var_ISP,Lag3_Var_MB,Lag3_Var_PMI,Lag3_Var_UBI,Lag3_Var_UCG,Lag4_Var_BMPS,Lag4_Var_BPE,Lag4_Var_BP,Lag4_Var_FBK,Lag4_Var_ISP,Lag4_Var_MB,Lag4_Var_PMI,Lag4_Var_UBI,Lag4_Var_UCG
02/01/2001,36893,5.13,5.086,5.16,4.973,5.361,4.739,0.391,0.347,0.421,0.234,0.622,,,,,,60.63639255,60.89075887,60.46363121,61.54941226,59.32000249,62.9384102,99.60295,2.23395,49.91793,0,170.87296,7.42712,0.58421,0,25.78323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2001,36894,5.104,5.061,5.128,4.954,5.265,4.719,0.385,0.342,0.409,0.235,0.546,-0.012,,,,,60.78655833,61.03580794,60.64792927,61.66092701,59.86321704,63.05871794,99.1789,2.26498,49.72286,0,166.55105,7.36531,0.56625,0,25.69002,-0.004257404,0.013890194,-0.003907814,0,-0.025293118,-0.008322203,-0.03074237,0,-0.003615141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/2001,36895,5.119,5.07,5.131,4.966,5.285,4.73,0.389,0.34,0.401,0.236,0.555,-0.008,,,,,60.69987437,60.98354654,60.6306251,61.59047081,59.74959768,62.99251741,98.33149,2.29601,49.60594,0,168.87806,7.40238,0.60005,0,26.29613,-0.008544257,0.0136999,-0.002351434,0,0.013971752,0.005033054,0.059690949,0,0.023593209,-0.004257404,0.013890194,-0.003907814,0,-0.025293118,-0.008322203,-0.03074237,0,-0.003615141,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/01/2001,36896,5.076,5.033,5.091,4.922,5.253,4.693,0.383,0.34,0.398,0.229,0.56,-0.003,,,,,60.94873295,61.19871429,60.86179458,61.84924404,59.93150272,63.21549634,99.39093,2.30222,49.72286,0,175.19429,7.38381,0.61168,0,26.99546,0.010774168,0.002704692,0.002356976,0,0.037401128,-0.002508653,0.019381718,0,0.026594408,-0.008544257,0.0136999,-0.002351434,0,0.013971752,0.005033054,0.059690949,0,0.023593209,-0.004257404,0.013890194,-0.003907814,0,-0.025293118,-0.008322203,-0.03074237,0,-0.003615141,,,,,,,,,,,,,,,,,,
08/01/2001,36899,5.096,5.041,5.096,4.931,5.269,4.706,0.39,0.335,0.39,0.225,0.563,-0.008,,,,,60.83284544,61.15212087,60.83284544,61.79621601,59.84047416,63.13705361,99.60295,2.3053,49.52789,0,171.86984,7.35907,0.62118,0,27.04206,0.002133193,0.001337839,-0.003921134,0,-0.01897579,-0.003350574,0.015530997,0,0.001726216,0.010774168,0.002704692,0.002356976,0,0.037401128,-0.002508653,0.019381718,0,0.026594408,-0.008544257,0.0136999,-0.002351434,0,0.013971752,0.005033054,0.059690949,0,0.023593209,-0.004257404,0.013890194,-0.003907814,0,-0.025293118,-0.008322203,-0.03074237,0,-0.003615141,,,,,,,,,
09/01/2001,36900,5.149,5.083,5.136,4.979,5.292,4.75,0.399,0.333,0.386,0.229,0.542,-0.004,-0.008,-0.003,-0.008,-0.012,60.52691409,60.90814472,60.60179689,61.51424317,59.70988696,62.87234858,99.60295,2.3053,49.72286,0,173.86474,7.37764,0.62013,0,27.46176,0,0,0.00393657,0,0.011607039,0.002523417,-0.001690331,0,0.015520267,0.002133193,0.001337839,-0.003921134,0,-0.01897579,-0.003350574,0.015530997,0,0.001726216,0.010774168,0.002704692,0.002356976,0,0.037401128,-0.002508653,0.019381718,0,0.026594408,-0.008544257,0.0136999,-0.002351434,0,0.013971752,0.005033054,0.059690949,0,0.023593209,-0.004257404,0.013890194,-0.003907814,0,-0.025293118,-0.008322203,-0.03074237,0,-0.003615141
10/01/2001,36901,5.18,5.124,5.177,5.013,5.321,4.785,0.395,0.339,0.392,0.228,0.536,0.006,-0.004,-0.008,-0.003,-0.008,60.34875781,60.67100994,60.36597351,61.31536878,59.54568013,62.66265945,99.39093,2.3053,49.87886,0,174.86219,7.16122,0.64443,0,27.27525,-0.002128652,0,0.00313739,0,0.005736931,-0.029334584,0.039185332,0,-0.006791626,0,0,0.00393657,0,0.011607039,0.002523417,-0.001690331,0,0.015520267,0.002133193,0.001337839,-0.003921134,0,-0.01897579,-0.003350574,0.015530997,0,0.001726216,0.010774168,0.002704692,0.002356976,0,0.037401128,-0.002508653,0.019381718,0,0.026594408,-0.008544257,0.0136999,-0.002351434,0,0.013971752,0.005033054,0.059690949,0,0.023593209
11/01/2001,36902,5.132,5.094,5.152,4.986,5.3,4.76,0.372,0.334,0.392,0.226,0.54,0,0.006,-0.004,-0.008,-0.003,60.62485825,60.84442328,60.5096479,61.47324051,59.66453883,62.81235875,100.87412,2.3053,49.91793,0,176.52442,7.22304,0.62435,0,27.60157,0.01492279,0,0.000783298,0,0.009505943,0.008632607,-0.031159319,0,0.01196396,-0.002128652,0,0.00313739,0,0.005736931,-0.029334584,0.039185332,0,-0.006791626,0,0,0.00393657,0,0.011607039,0.002523417,-0.001690331,0,0.015520267,0.002133193,0.001337839,-0.003921134,0,-0.01897579,-0.003350574,0.015530997,0,0.001726216,0.010774168,0.002704692,0.002356976,0,0.037401128,-0.002508653,0.019381718,0,0.026594408
12/01/2001,36903,5.208,5.165,5.215,5.057,5.338,4.83,0.378,0.335,0.385,0.227,0.508,-0.007,0,0.006,-0.004,-0.008,60.18833817,60.43489033,60.14830659,61.05905104,59.44965194,62.3941887,100.23903,2.3053,50.65884,0,173.19997,7.04986,0.6233,0,27.08875,-0.006295867,0,0.014842563,0,-0.018832805,-0.023976054,-0.001681749,0,-0.018579378,0.01492279,0,0.000783298,0,0.009505943,0.008632607,-0.031159319,0,0.01196396,-0.002128652,0,0.00313739,0,0.005736931,-0.029334584,0.039185332,0,-0.006791626,0,0,0.00393657,0,0.011607039,0.002523417,-0.001690331,0,0.015520267,0.002133193,0.001337839,-0.003921134,0,-0.01897579,-0.003350574,0.015530997,0,0.001726216
15/01/2001,36906,5.195,5.16,5.208,5.047,5.365,4.821,0.374,0.339,0.387,0.226,0.544,0.002,-0.007,0,0.006,-0.004,60.26276031,60.46363121,60.18833817,61.11720141,59.29748653,62.44778146,101.29818,2.30842,50.50284,0,176.19175,7.09317,0.62541,0,26.90225,0.010566244,0.001353403,-0.003079423,0,0.01727356,0.006143384,0.003385208,0,-0.006884777,-0.006295867,0,0.014842563,0,-0.018832805,-0.023976054,-0.001681749,0,-0.018579378,0.01492279,0,0.000783298,0,0.009505943,0.008632607,-0.031159319,0,0.01196396,-0.002128652,0,0.00313739,0,0.005736931,-0.029334584,0.039185332,0,-0.006791626,0,0,0.00393657,0,0.011607039,0.002523417,-0.001690331,0,0.015520267
16/01/2001,36907,5.232,5.188,5.232,5.077,5.367,4.847,0.385,0.341,0.385,0.23,0.52,-0.002,0.002,-0.007,0,0.006,60.05120892,60.30287569,60.05120892,60.94293281,59.28623207,62.29309591,100.45106,2.30842,51.43882,0,176.85652,7.11174,0.60639,0,26.66914,-0.008362638,0,0.018533215,0,0.003772992,0.002618011,-0.03041205,0,-0.008665074,0.010566244,0.001353403,-0.003079423,0,0.01727356,0.006143384,0.003385208,0,-0.006884777,-0.006295867,0,0.014842563,0,-0.018832805,-0.023976054,-0.001681749,0,-0.018579378,0.01492279,0,0.000783298,0,0.009505943,0.008632607,-0.031159319,0,0.01196396,-0.002128652,0,0.00313739,0,0.005736931,-0.029334584,0.039185332,0,-0.006791626
17/01/2001,36908,5.193,5.164,5.206,5.054,5.379,4.822,0.371,0.342,0.384,0.232,0.557,-0.001,-0.002,0.002,-0.007,0,60.27421885,60.4406373,60.19978115,61.07648976,59.21875465,62.44182421,101.08615,2.30842,51.3218,0,178.51876,7.28492,0.62752,0,26.80895,0.006322382,0,-0.002274936,0,0.009398805,0.024351284,0.034845561,0,0.005242389,-0.008362638,0,0.018533215,0,0.003772992,0.002618011,-0.03041205,0,-0.008665074,0.010566244,0.001353403,-0.003079423,0,0.01727356,0.006143384,0.003385208,0,-0.006884777,-0.006295867,0,0.014842563,0,-0.018832805,-0.023976054,-0.001681749,0,-0.018579378,0.01492279,0,0.000783298,0,0.009505943,0.008632607,-0.031159319,0,0.01196396
18/01/2001,36909,5.177,5.147,5.189,5.039,5.379,4.811,0.366,0.336,0.378,0.228,0.568,-0.006,-0.001,-0.002,0.002,-0.007,60.36597351,60.53842789,60.29714312,61.16376556,59.21875465,62.50738838,103.62947,2.30842,51.55585,0,176.85652,7.22304,0.63386,0,26.38934,0.025159925,0,0.00456044,0,-0.00931129,-0.008494259,0.010103264,0,-0.015651863,0.006322382,0,-0.002274936,0,0.009398805,0.024351284,0.034845561,0,0.005242389,-0.008362638,0,0.018533215,0,0.003772992,0.002618011,-0.03041205,0,-0.008665074,0.010566244,0.001353403,-0.003079423,0,0.01727356,0.006143384,0.003385208,0,-0.006884777,-0.006295867,0,0.014842563,0,-0.018832805,-0.023976054,-0.001681749,0,-0.018579378
19/01/2001,36910,5.211,5.17,5.214,5.068,5.367,4.844,0.367,0.326,0.37,0.224,0.523,-0.008,-0.006,-0.001,-0.002,0.002,60.17117819,60.40616447,60.1540236,60.99515593,59.28623207,62.31092271,103.20542,2.31461,51.12683,0,175.19429,7.05609,0.63069,0,26.43595,-0.004091983,0.002681488,-0.008321461,0,-0.009398749,-0.023113537,-0.005001104,0,0.001766243,0.025159925,0,0.00456044,0,-0.00931129,-0.008494259,0.010103264,0,-0.015651863,0.006322382,0,-0.002274936,0,0.009398805,0.024351284,0.034845561,0,0.005242389,-0.008362638,0,0.018533215,0,0.003772992,0.002618011,-0.03041205,0,-0.008665074,0.010566244,0.001353403,-0.003079423,0,0.01727356,0.006143384,0.003385208,0,-0.006884777
22/01/2001,36913,5.22,5.19,5.238,5.09,5.386,4.866,0.354,0.324,0.372,0.224,0.52,0.002,-0.008,-0.006,-0.001,-0.002,60.11973054,60.29141116,60.01698033,60.86758622,59.17943183,62.18032301,106.38483,2.31151,51.00981,0,176.85652,7.1983,0.6233,0,26.71575,0.030806618,-0.001339319,-0.002288818,0,0.009487923,0.020154221,-0.011717325,0,0.010584072,-0.004091983,0.002681488,-0.008321461,0,-0.009398749,-0.023113537,-0.005001104,0,0.001766243,0.025159925,0,0.00456044,0,-0.00931129,-0.008494259,0.010103264,0,-0.015651863,0.006322382,0,-0.002274936,0,0.009398805,0.024351284,0.034845561,0,0.005242389,-0.008362638,0,0.018533215,0,0.003772992,0.002618011,-0.03041205,0,-0.008665074
23/01/2001,36914,5.203,5.168,5.222,5.064,5.366,4.846,0.357,0.322,0.376,0.218,0.52,0.004,0.002,-0.008,-0.006,-0.001,60.2169501,60.41765301,60.1083043,61.018382,59.291859,62.29903755,105.96077,2.31151,50.77586,0,177.1892,7.11174,0.63175,0,26.06303,-0.003986095,0,-0.004586373,0,0.001881073,-0.012025061,0.013556875,0,-0.02443203,0.030806618,-0.001339319,-0.002288818,0,0.009487923,0.020154221,-0.011717325,0,0.010584072,-0.004091983,0.002681488,-0.008321461,0,-0.009398749,-0.023113537,-0.005001104,0,0.001766243,0.025159925,0,0.00456044,0,-0.00931129,-0.008494259,0.010103264,0,-0.015651863,0.006322382,0,-0.002274936,0,0.009398805,0.024351284,0.034845561,0,0.005242389
24/01/2001,36915,5.231,5.197,5.26,5.1,5.416,4.877,0.354,0.32,0.383,0.223,0.539,0.007,0.004,0.002,-0.008,-0.006,60.05691578,60.25130416,59.891659,60.80969704,59.01123051,62.11513609,105.74875,2.31151,50.77586,0,180.51367,7.14265,0.6402,0,25.96973,-0.002000929,0,0,0,0.018762261,0.004346334,0.013375544,0,-0.003579783,-0.003986095,0,-0.004586373,0,0.001881073,-0.012025061,0.013556875,0,-0.02443203,0.030806618,-0.001339319,-0.002288818,0,0.009487923,0.020154221,-0.011717325,0,0.010584072,-0.004091983,0.002681488,-0.008321461,0,-0.009398749,-0.023113537,-0.005001104,0,0.001766243,0.025159925,0,0.00456044,0,-0.00931129,-0.008494259,0.010103264,0,-0.015651863
25/01/2001,36916,5.236,5.199,5.26,5.096,5.402,4.878,0.358,0.321,0.382,0.218,0.524,-0.001,0.007,0.004,0.002,-0.008,60.02838748,60.23985041,59.891659,60.83284544,59.08965893,62.10921374,105.74875,2.31461,50.93186,0,178.85143,7.17356,0.64337,0,26.43595,0,0.001341115,0.003072326,0,-0.009208388,0.004327525,0.004951578,0,0.017952439,-0.002000929,0,0,0,0.018762261,0.004346334,0.013375544,0,-0.003579783,-0.003986095,0,-0.004586373,0,0.001881073,-0.012025061,0.013556875,0,-0.02443203,0.030806618,-0.001339319,-0.002288818,0,0.009487923,0.020154221,-0.011717325,0,0.010584072,-0.004091983,0.002681488,-0.008321461,0,-0.009398749,-0.023113537,-0.005001104,0,0.001766243
26/01/2001,36917,5.232,5.179,5.236,5.068,5.375,4.852,0.38,0.327,0.384,0.216,0.523,0.002,-0.001,0.007,0.004,0.002,60.05120892,60.35449578,60.02838748,60.99515593,59.24123773,62.26339703,105.74875,2.30842,50.93186,0,176.52442,7.35907,0.65287,0,26.29613,0,-0.002674317,0,0,-0.013010855,0.025860242,0.014765998,0,-0.00528901,0,0.001341115,0.003072326,0,-0.009208388,0.004327525,0.004951578,0,0.017952439,-0.002000929,0,0,0,0.018762261,0.004346334,0.013375544,0,-0.003579783,-0.003986095,0,-0.004586373,0,0.001881073,-0.012025061,0.013556875,0,-0.02443203,0.030806618,-0.001339319,-0.002288818,0,0.009487923,0.020154221,-0.011717325,0,0.010584072
29/01/2001,36920,5.225,5.177,5.233,5.06,5.382,4.848,0.377,0.329,0.385,0.212,0.534,0.001,0.002,-0.001,0.007,0.004,60.09116942,60.36597351,60.04550267,61.0416178,59.20189849,62.28715488,107.656,2.30842,51.90682,0,174.52952,7.34673,0.66872,0,26.15623,0.018035674,0,0.019142439,0,-0.011300986,-0.001676842,0.024277421,0,-0.005320174,0,-0.002674317,0,0,-0.013010855,0.025860242,0.014765998,0,-0.00528901,0,0.001341115,0.003072326,0,-0.009208388,0.004327525,0.004951578,0,0.017952439,-0.002000929,0,0,0,0.018762261,0.004346334,0.013375544,0,-0.003579783,-0.003986095,0,-0.004586373,0,0.001881073,-0.012025061,0.013556875,0,-0.02443203
30/01/2001,36921,5.198,5.149,5.208,5.033,5.381,4.822,0.376,0.327,0.386,0.211,0.559,0.001,0.001,0.002,-0.001,0.007,60.24557699,60.52691409,60.18833817,61.19871429,59.20751662,62.44182421,107.86802,2.30842,51.51687,0,173.19997,7.32816,0.64865,0,26.10963,0.001969421,0,-0.0075125,0,-0.007617909,-0.002527655,-0.030012561,0,-0.001781602,0.018035674,0,0.019142439,0,-0.011300986,-0.001676842,0.024277421,0,-0.005320174,0,-0.002674317,0,0,-0.013010855,0.025860242,0.014765998,0,-0.00528901,0,0.001341115,0.003072326,0,-0.009208388,0.004327525,0.004951578,0,0.017952439,-0.002000929,0,0,0,0.018762261,0.004346334,0.013375544,0,-0.003579783
31/01/2001,36922,5.161,5.119,5.182,5.006,5.347,4.797,0.364,0.322,0.385,0.209,0.55,-0.001,0.001,0.001,0.002,-0.001,60.45788183,60.69987437,60.33728368,61.35625562,59.39888247,62.59094322,107.44397,2.30842,52.25778,0,174.52952,7.45186,0.63386,0,26.15623,-0.003931193,0,0.014381891,0,0.007676387,0.01688009,-0.022801202,0,0.001784782,0.001969421,0,-0.0075125,0,-0.007617909,-0.002527655,-0.030012561,0,-0.001781602,0.018035674,0,0.019142439,0,-0.011300986,-0.001676842,0.024277421,0,-0.005320174,0,-0.002674317,0,0,-0.013010855,0.025860242,0.014765998,0,-0.00528901,0,0.001341115,0.003072326,0,-0.009208388,0.004327525,0.004951578,0,0.017952439
01/02/2001,36923,5.159,5.109,5.17,4.994,5.323,4.789,0.37,0.32,0.381,0.205,0.534,-0.004,-0.001,0.001,0.001,0.002,60.46938119,60.75764855,60.40616447,61.42641714,59.53437385,62.638744,104.90065,2.30842,51.86784,0,172.20251,7.4642,0.63175,0,26.01633,-0.023671128,0,-0.007461855,0,-0.013333045,0.001655962,-0.003328811,0,-0.00534863,-0.003931193,0,0.014381891,0,0.007676387,0.01688009,-0.022801202,0,0.001784782,0.001969421,0,-0.0075125,0,-0.007617909,-0.002527655,-0.030012561,0,-0.001781602,0.018035674,0,0.019142439,0,-0.011300986,-0.001676842,0.024277421,0,-0.005320174,0,-0.002674317,0,0,-0.013010855,0.025860242,0.014765998,0,-0.00528901
02/02/2001,36924,5.144,5.104,5.166,4.984,5.313,4.787,0.357,0.317,0.379,0.197,0.526,-0.002,-0.004,-0.001,0.001,0.001,60.55570311,60.78655833,60.42914396,61.48495249,59.5909289,62.65070047,101.5102,2.30842,51.94579,0,170.2076,7.54465,0.62224,0,25.27041,-0.032320581,0,0.001502858,0,-0.011584674,0.010778114,-0.015053423,0,-0.028671223,-0.023671128,0,-0.007461855,0,-0.013333045,0.001655962,-0.003328811,0,-0.00534863,-0.003931193,0,0.014381891,0,0.007676387,0.01688009,-0.022801202,0,0.001784782,0.001969421,0,-0.0075125,0,-0.007617909,-0.002527655,-0.030012561,0,-0.001781602,0.018035674,0,0.019142439,0,-0.011300986,-0.001676842,0.024277421,0,-0.005320174
05/02/2001,36927,5.124,5.088,5.149,4.963,5.299,4.768,0.356,0.32,0.381,0.195,0.531,0.002,-0.002,-0.004,-0.001,0.001,60.67100994,60.87917133,60.52691409,61.60807655,59.67020527,62.76441222,103.20542,2.30842,51.08785,0,166.55105,7.4642,0.62118,0,25.82983,0.016699997,0,-0.016516064,0,-0.021482883,-0.010663185,-0.001703523,0,0.022137354,-0.032320581,0,0.001502858,0,-0.011584674,0.010778114,-0.015053423,0,-0.028671223,-0.023671128,0,-0.007461855,0,-0.013333045,0.001655962,-0.003328811,0,-0.00534863,-0.003931193,0,0.014381891,0,0.007676387,0.01688009,-0.022801202,0,0.001784782,0.001969421,0,-0.0075125,0,-0.007617909,-0.002527655,-0.030012561,0,-0.001781602
06/02/2001,36928,5.137,5.098,5.149,4.967,5.299,4.774,0.363,0.324,0.375,0.193,0.525,-0.006,0.002,-0.002,-0.004,-0.001,60.59603306,60.82127003,60.52691409,61.58460346,59.67020527,62.72847874,102.14628,2.30842,51.04888,0,166.55105,7.48894,0.63386,0,25.64341,-0.010262446,0,-0.000762804,0,0,0.003314488,0.020412763,0,-0.007217237,0.016699997,0,-0.016516064,0,-0.021482883,-0.010663185,-0.001703523,0,0.022137354,-0.032320581,0,0.001502858,0,-0.011584674,0.010778114,-0.015053423,0,-0.028671223,-0.023671128,0,-0.007461855,0,-0.013333045,0.001655962,-0.003328811,0,-0.00534863,-0.003931193,0,0.014381891,0,0.007676387,0.01688009,-0.022801202,0,0.001784782
07/02/2001,36929,5.126,5.084,5.147,4.955,5.284,4.755,0.371,0.329,0.392,0.2,0.529,0.017,-0.006,0.002,-0.002,-0.004,60.65946839,60.90234883,60.53842789,61.65505228,59.75527301,62.84234579,101.29818,2.3053,50.89288,0,164.88881,7.47043,0.6328,0,25.82983,-0.008302799,-0.001351574,-0.003055895,0,-0.009980363,-0.002471645,-0.001672294,0,0.007269704,-0.010262446,0,-0.000762804,0,0,0.003314488,0.020412763,0,-0.007217237,0.016699997,0,-0.016516064,0,-0.021482883,-0.010663185,-0.001703523,0,0.022137354,-0.032320581,0,0.001502858,0,-0.011584674,0.010778114,-0.015053423,0,-0.028671223,-0.023671128,0,-0.007461855,0,-0.013333045,0.001655962,-0.003328811,0,-0.00534863
08/02/2001,36930,5.155,5.115,5.182,4.995,5.309,4.796,0.359,0.319,0.386,0.199,0.513,-0.006,0.017,-0.006,0.002,-0.002,60.49238713,60.72297679,60.33728368,61.42056698,59.61356746,62.59691612,101.93425,2.3053,50.73689,0,166.88372,7.4642,0.6159,0,25.96973,0.006279185,0,-0.003065065,0,0.012098517,-0.000833955,-0.0267067,0,0.005416218,-0.008302799,-0.001351574,-0.003055895,0,-0.009980363,-0.002471645,-0.001672294,0,0.007269704,-0.010262446,0,-0.000762804,0,0,0.003314488,0.020412763,0,-0.007217237,0.016699997,0,-0.016516064,0,-0.021482883,-0.010663185,-0.001703523,0,0.022137354,-0.032320581,0,0.001502858,0,-0.011584674,0.010778114,-0.015053423,0,-0.028671223
09/02/2001,36931,5.123,5.087,5.156,4.961,5.292,4.771,0.352,0.316,0.385,0.19,0.521,-0.001,-0.006,0.017,-0.006,0.002,60.67678162,60.8849648,60.48663474,61.61981679,59.70988696,62.74644265,100.027,2.3053,51.20488,0,165.88628,7.47043,0.60534,0,25.69002,-0.01871059,0,0.009223861,0,-0.005976856,0.000834651,-0.017145641,0,-0.010770616,0.006279185,0,-0.003065065,0,0.012098517,-0.000833955,-0.0267067,0,0.005416218,-0.008302799,-0.001351574,-0.003055895,0,-0.009980363,-0.002471645,-0.001672294,0,0.007269704,-0.010262446,0,-0.000762804,0,0,0.003314488,0.020412763,0,-0.007217237,0.016699997,0,-0.016516064,0,-0.021482883,-0.010663185,-0.001703523,0,0.022137354
12/02/2001,36934,5.125,5.083,5.145,4.955,5.287,4.764,0.361,0.319,0.381,0.191,0.523,-0.004,-0.001,-0.006,0.017,-0.006,60.66523886,60.90814472,60.5499441,61.65505228,59.7382488,62.78838045,101.08615,2.30222,50.81484,0,169.54283,7.5879,0.60322,0,25.87652,0.010588641,-0.001336052,-0.007617243,0,0.02204251,0.015724664,-0.003502164,0,0.007259628,-0.01871059,0,0.009223861,0,-0.005976856,0.000834651,-0.017145641,0,-0.010770616,0.006279185,0,-0.003065065,0,0.012098517,-0.000833955,-0.0267067,0,0.005416218,-0.008302799,-0.001351574,-0.003055895,0,-0.009980363,-0.002471645,-0.001672294,0,0.007269704,-0.010262446,0,-0.000762804,0,0,0.003314488,0.020412763,0,-0.007217237
13/02/2001,36935,5.126,5.087,5.145,4.952,5.278,4.761,0.365,0.326,0.384,0.191,0.517,0.003,-0.004,-0.001,-0.006,0.017,60.65946839,60.8849648,60.5499441,61.67267833,59.78933745,62.80636323,100.23903,2.30222,50.73689,0,169.54283,7.63121,0.59794,0,26.34274,-0.008380179,0,-0.001534001,0,0,0.005707772,-0.008753025,0,0.018017106,0.010588641,-0.001336052,-0.007617243,0,0.02204251,0.015724664,-0.003502164,0,0.007259628,-0.01871059,0,0.009223861,0,-0.005976856,0.000834651,-0.017145641,0,-0.010770616,0.006279185,0,-0.003065065,0,0.012098517,-0.000833955,-0.0267067,0,0.005416218,-0.008302799,-0.001351574,-0.003055895,0,-0.009980363,-0.002471645,-0.001672294,0,0.007269704
14/02/2001,36936,5.15,5.108,5.17,4.977,5.305,4.784,0.366,0.324,0.386,0.193,0.521,0.002,0.003,-0.004,-0.001,-0.006,60.52115809,60.7634293,60.40616447,61.52596374,59.63621549,62.66863988,100.87412,2.30222,50.69782,0,169.54283,7.60647,0.58527,0,26.38934,0.006335756,0,-0.000770051,0,0,-0.00324195,-0.021189417,0,0.001768988,-0.008380179,0,-0.001534001,0,0,0.005707772,-0.008753025,0,0.018017106,0.010588641,-0.001336052,-0.007617243,0,0.02204251,0.015724664,-0.003502164,0,0.007259628,-0.01871059,0,0.009223861,0,-0.005976856,0.000834651,-0.017145641,0,-0.010770616,0.006279185,0,-0.003065065,0,0.012098517,-0.000833955,-0.0267067,0,0.005416218
15/02/2001,36937,5.213,5.169,5.231,5.048,5.345,4.841,0.372,0.328,0.39,0.207,0.504,0.004,0.002,0.003,-0.004,-0.001,60.1597412,60.41190844,60.05691578,61.11138363,59.41016045,62.32875513,101.5102,2.30222,50.54182,0,169.21073,7.61264,0.58104,0,26.43595,0.006305681,0,-0.003077055,0,-0.001958797,0.000811152,-0.007227433,0,0.001766243,0.006335756,0,-0.000770051,0,0,-0.00324195,-0.021189417,0,0.001768988,-0.008380179,0,-0.001534001,0,0,0.005707772,-0.008753025,0,0.018017106,0.010588641,-0.001336052,-0.007617243,0,0.02204251,0.015724664,-0.003502164,0,0.007259628,-0.01871059,0,0.009223861,0,-0.005976856,0.000834651,-0.017145641,0,-0.010770616
16/02/2001,36938,5.188,5.15,5.208,5.025,5.367,4.818,0.37,0.332,0.39,0.207,0.549,0,0.004,0.002,0.003,-0.004,60.30287569,60.52115809,60.18833817,61.24534676,59.28623207,62.46565697,99.60295,2.30222,50.19085,0,165.22149,7.60647,0.5916,0,26.10963,-0.018788752,0,-0.00694415,0,-0.023575573,-0.000810494,0.018174308,0,-0.012343797,0.006305681,0,-0.003077055,0,-0.001958797,0.000811152,-0.007227433,0,0.001766243,0.006335756,0,-0.000770051,0,0,-0.00324195,-0.021189417,0,0.001768988,-0.008380179,0,-0.001534001,0,0,0.005707772,-0.008753025,0,0.018017106,0.010588641,-0.001336052,-0.007617243,0,0.02204251,0.015724664,-0.003502164,0,0.007259628
19/02/2001,36941,5.177,5.139,5.196,5.011,5.345,4.802,0.375,0.337,0.394,0.209,0.543,0.004,0,0.004,0.002,0.003,60.36597351,60.5845072,60.25703194,61.32704767,59.41016045,62.56108811,101.5102,2.30222,49.60594,0,166.21836,7.56933,0.58949,0,26.34274,0.019148529,0,-0.011653718,0,0.006033537,-0.004882685,-0.003566599,0,0.008928123,-0.018788752,0,-0.00694415,0,-0.023575573,-0.000810494,0.018174308,0,-0.012343797,0.006305681,0,-0.003077055,0,-0.001958797,0.000811152,-0.007227433,0,0.001766243,0.006335756,0,-0.000770051,0,0,-0.00324195,-0.021189417,0,0.001768988,-0.008380179,0,-0.001534001,0,0,0.005707772,-0.008753025,0,0.018017106
20/02/2001,36942,5.202,5.164,5.23,5.029,5.375,4.818,0.384,0.346,0.412,0.211,0.557,0.018,0.004,0,0.004,0.002,60.22267428,60.4406373,60.06262323,61.22202564,59.24123773,62.46565697,98.33149,2.30222,50.03486,0,163.22658,7.51985,0.56519,0,25.92313,-0.031314193,0,0.008646545,0,-0.017999095,-0.006536906,-0.041222073,0,-0.015928867,0.019148529,0,-0.011653718,0,0.006033537,-0.004882685,-0.003566599,0,0.008928123,-0.018788752,0,-0.00694415,0,-0.023575573,-0.000810494,0.018174308,0,-0.012343797,0.006305681,0,-0.003077055,0,-0.001958797,0.000811152,-0.007227433,0,0.001766243,0.006335756,0,-0.000770051,0,0,-0.00324195,-0.021189417,0,0.001768988
