"","X36963L","X99.972608055168","X99.972608055168","X100.027391944832"
"162",37188,98.9151053115695,100.856506853616,99.13141359695
"163",37189,98.9798365736337,100.922508592739,99.0665407800823
"164",37190,98.9801688401296,100.922169804866,99.0668733376365
"165",37193,98.9978073526855,100.940154386829,99.0492193741231
"166",37194,99.027903386405,100.909467865872,99.0793310374608
"167",37195,98.8858773489454,100.764743284486,99.221430832571
"168",37196,98.9475293190631,100.701919905572,99.2832920088353
"169",37197,98.8840399118754,100.63730479854,99.3469968572197
"170",37200,98.8280820465155,100.694254825634,99.2907770073935
"171",37201,98.8190061230499,100.685007521312,99.2998954226688
"172",37202,98.9027824807815,100.770365829792,99.2157113786471
"173",37203,98.9016161971372,100.771554136395,99.2145414048755
"174",37204,98.9304296737857,100.800912390927,99.185636762243
"175",37207,98.9968383468998,100.733248125618,99.2522167473
"176",37208,99.1027123966653,100.840979211814,99.1460695782518
"177",37209,98.9970426596193,100.948502401635,99.0403536109678
"178",37210,99.0232835965369,100.921744195407,99.0666060282278
"179",37211,98.882703934854,100.778469360034,99.2072471931507
"180",37214,98.9670545087955,100.864437091428,99.1226197719041
"181",37215,98.9384910718685,100.893548142589,99.0940114364136
"182",37216,99.0157268436992,100.972310118632,99.0166542584926
"183",37217,99.0626097132403,100.924500828195,99.0635375671545
"184",37218,99.0161416057418,100.971842308167,99.01706902442
"185",37221,99.0910084725878,101.048187895368,98.9422014563456
"186",37222,99.0668679123281,101.023570526884,98.9663057642268
"187",37223,99.0304505725957,101.06070715759,98.9299253915046
"188",37224,98.5840707511366,100.605175953231,99.3758520956433
"189",37225,98.639244399536,100.661480735159,99.320235318195
"190",37228,98.593079877847,100.708591691238,99.2737520833992
"191",37229,98.5733946420625,100.68848406933,99.2935732231728
"192",37230,98.4197940779094,100.845380440942,99.138850451179
"193",37231,98.4366870823549,100.82807110316,99.155866876148
"194",37232,98.2108047195512,101.059440967514,98.9283342136855
"195",37235,98.1928468323292,101.07791972908,98.9102451258918
"196",37236,98.294759160607,101.182826414948,98.8075882247377
"197",37237,98.325137833796,101.151555164657,98.8381253912855
"198",37238,98.6530063196321,101.488848434338,98.5085463311504
"199",37239,98.6621612159721,101.498266493876,98.4994048405469
"200",37242,98.7295629032639,101.567605684651,98.4321143413154
"201",37243,98.5982550891581,101.702688023661,98.3012021262514
"202",37244,98.4954341059912,101.80874639522,98.1986909181171
"203",37245,98.3932456725028,101.703120419722,98.3005714822937
"204",37246,98.4317507520616,101.742920781184,98.262102669727
"205",37249,98.5441440337295,101.626746674092,98.3743022404778
"206",37250,98.5065651013245,101.665501129583,98.3367880757293
"207",37251,98.5065651013245,101.665501129583,98.3367880757293
"208",37252,98.5173325617205,101.676613883904,98.3260391731563
"209",37253,98.3697983764772,101.524348531224,98.4732868878518
"210",37256,98.3790922206257,101.514756649487,98.4825905094535
"211",37257,98.379116528156,101.514731567196,98.4826148425561
"212",37258,98.5190193162169,101.659093444764,98.3425648718079
"213",37259,98.8004766747262,101.94952162917,98.0616116230853
"214",37260,98.7529515765355,101.998561483925,98.0144419344564
"215",37263,98.6082278058073,101.849081228488,98.1580834094312
"216",37264,98.7395917905355,101.713399841156,98.2888477204513
"217",37265,98.7220266706658,101.695305700516,98.3063326559342
"218",37266,98.560757727757,101.529179710176,98.466922535248
"219",37267,98.4187595175298,101.382904842398,98.6087855554696
"220",37270,98.3980394716195,101.361560756645,98.6295456074545
"221",37271,98.4546798775093,101.419907040511,98.5727719407643
"222",37272,98.4544020886531,101.419620885297,98.573050062816
"223",37273,98.4178778497081,101.381996620782,98.6096183173344
"224",37274,98.3048942359333,101.498383039593,98.4964145857171
"225",37277,98.2479736067553,101.439613312327,98.5534461092599
"226",37278,98.2001764348418,101.488963201778,98.5055003264267
"227",37279,98.161709570301,101.449208057321,98.5440867921048
"228",37280,98.234255633059,101.374232380484,98.6169154493903
"229",37281,98.2087238648886,101.347884510458,98.6425466735158
"230",37284,98.2181038720746,101.357564341817,98.6331252315071
"231",37285,98.1718761097041,101.405269736384,98.5867021333684
"232",37286,98.1712687559784,101.404642378826,98.587312053472
"233",37287,98.198728003052,101.433006024981,98.5597364359385
"234",37288,98.1338096628248,101.500062518779,98.4945794361202
"235",37291,98.104417015974,101.469661625314,98.524080139293
"236",37292,97.9917521888788,101.353132092494,98.6372269148536
"237",37293,97.9363309047475,101.295809709683,98.6930132607109
"238",37294,97.9389768220713,101.298546389067,98.6903469003203
"239",37295,97.9206502421378,101.317501619842,98.6718797221872
"240",37298,97.8365867925752,101.404481216752,98.5871713530766
"241",37299,97.948819218112,101.520806522656,98.4740779007138
"242",37300,97.9771457322506,101.550166045153,98.4455994832892
"243",37301,97.89374303568,101.636610262547,98.3617980171305
"244",37302,97.8554289915279,101.59683132007,98.4002952505107
"245",37305,97.8648045745711,101.58709727119,98.4097230374931
"246",37306,97.8280886036864,101.548984806531,98.4466434456166
"247",37307,97.8092272172906,101.568563586694,98.4276628010195
"248",37308,97.8469307071574,101.60771622512,98.3897209166737
"249",37309,97.8456186210105,101.606353708423,98.3910402814087
"250",37312,97.7726246338986,101.530554168519,98.4644411595211
"251",37313,97.7634342053976,101.52101050226,98.473696617373
"252",37314,97.7633860705162,101.521060487225,98.4736481327862
"253",37315,97.7077794006265,101.578804478348,98.4176374741476
"254",37316,97.5031764585204,101.79151345996,98.2115480685151
"255",37319,97.4656914576451,101.830647107803,98.1737907348668
"256",37320,97.4645555090667,101.83183392931,98.1726465334935
"257",37321,97.3737233474586,101.736931679482,98.2641386010338
"258",37322,97.3836955329799,101.747350707554,98.2540752267832
"259",37323,97.4576243711952,101.824592214853,98.179485639772
"260",37326,97.4386731876684,101.804791849853,98.1985771932849
"261",37327,97.4665778023738,101.833946839333,98.1704549562762
"262",37328,97.5038998701291,101.872941267469,98.1328633586839
"263",37329,97.5584248115929,101.815973123971,98.1877400214372
"264",37330,97.5120612453503,101.864360043129,98.1410773800764
"265",37333,97.5672990125895,101.922063261973,98.0854832933584
"266",37334,97.5208682194508,101.873560102785,98.1321606825123
"267",37335,97.576053977524,101.815911214454,98.1876923628337
"268",37336,97.5948321539672,101.83550533686,98.1687964786841
"269",37337,97.6231417127854,101.865044997562,98.140320428706
"270",37340,97.6227051074741,101.865500574169,98.1398815103881
"271",37341,97.6033120019866,101.845264621929,98.1593773548494
"272",37342,97.575196881218,101.815927585553,98.1876526530158
"273",37343,97.53887425888,101.778026340115,98.2242032636174
"274",37344,97.6219250285396,101.691366088126,98.3078375657583
"275",37347,97.6126507192077,101.701027003799,98.2984980931442
"276",37348,97.5479288442755,101.768459668537,98.2333214684677
"277",37349,97.5561124298447,101.776997326977,98.225080383275
"278",37350,97.5641164907196,101.785347693366,98.2170214364469
"279",37351,97.5642460105416,101.78521256971,98.2171518230233
"280",37354,97.6097356642146,101.737754876362,98.2629458961995
"281",37355,97.6284973660188,101.757310030428,98.2440586399564
"282",37356,97.6287155020761,101.75753739169,98.2438391285209
"283",37357,97.6480674423689,101.737367037325,98.2633129984696
"284",37358,97.6850598956465,101.775908658222,98.2260874689716
"285",37361,97.7045198346069,101.755633777168,98.2456551865786
"286",37362,97.6752832048251,101.786082642768,98.2162566300612
"287",37363,97.6659563500549,101.795802031126,98.2068781186139
"288",37364,97.7032643661664,101.834687632252,98.1693634724871
"289",37365,97.6568726082136,101.883041085031,98.1227503999543
"290",37368,97.6764170965739,101.862650795465,98.1423881264333
"291",37369,97.6678253384362,101.85369081019,98.151020872053
"292",37370,97.639103765758,101.823738283111,98.1798845399973
"293",37371,97.6772120451197,101.783996752162,98.2182038846394
"294",37372,97.6682918033189,101.793292040628,98.2092342374766
"295",37375,97.6691920072445,101.794230264481,98.2083290477108
"296",37376,97.6874956560528,101.813306964136,98.18992436218
"297",37377,97.6783362098017,101.803760670555,98.199130917518
"298",37378,97.6495274996283,101.833786110683,98.1701686070236
"299",37379,97.6481443152387,101.832343657178,98.1715591661817
"300",37382,97.6203194041334,101.803326455368,98.1995332247367
"301",37383,97.5922104369469,101.774013025743,98.2278089717738
"302",37384,97.6118780941408,101.794523437286,98.2080132230647
"303",37385,97.5650148786248,101.843394730241,98.1608638045826
"304",37386,97.5651409439742,101.843526323755,98.1607369693271
"305",37389,97.5467050806872,101.824282018773,98.1792853761597
"306",37390,97.5570027086835,101.835031214005,98.1689209691108
"307",37391,97.4552413160404,101.941255004286,98.0665212865178
"308",37392,97.4734666739717,101.960319303295,98.0481816115307
"309",37393,97.5191717817647,101.912510319544,98.0941562019744
"310",37396,97.536379988233,101.930493773333,98.076846533912
"311",37397,97.582514583381,101.97870677923,98.0304562987118
"312",37398,97.5729243348353,101.968684480168,98.0400905702302
"313",37399,97.5632903183733,101.9586164414,98.0497707130867
"314",37400,97.5820623548884,101.97823417738,98.0309050734581
"315",37403,97.564195493256,101.959562395338,98.0488541162882
"316",37404,97.5924375946077,101.930047958403,98.0772365127337
"317",37405,97.5741738307789,101.949123476639,98.0588820220702
"318",37406,97.6016971340015,101.977880846838,98.031221994446
"319",37407,97.5930148765203,101.968809301517,98.0399424607448
"320",37410,97.5651485203191,101.939693496815,98.0679364310306
"321",37411,97.5829879093899,101.958332753575,98.0500051092431
"322",37412,97.6385654765355,102.016402261448,97.994161556393
"323",37413,97.6199568221497,102.035845275201,97.9754851299694
"324",37414,97.5829223738041,101.997135554727,98.0126544564197
"325",37417,97.5638369596993,101.977186802197,98.0318239181687
"326",37418,97.5264600526419,102.016254472677,97.9942677243428
"327",37419,97.5178516141163,102.025259215131,97.9856179934993
"328",37420,97.4792273809108,101.984849717387,98.0244274965547
"329",37421,97.3759076401815,101.876754397859,98.1283251033187
"330",37424,97.3489692652216,101.848570894607,98.1554716293935
"331",37425,97.3123743414083,101.886857285521,98.1185735293597
"332",37426,97.2282349903212,101.79876269206,98.203409945717
"333",37427,97.2839885561311,101.857137134584,98.1470971855429
"334",37428,97.283905009922,101.857049661015,98.1471814729783
"335",37431,97.2367001874081,101.80762582312,98.1948051809411
"336",37432,97.2561384695602,101.827977864604,98.1751753670406
"337",37433,97.2764834411767,101.806676511784,98.1957125916077
"338",37434,97.3323702502258,101.865165985179,98.1392976715272
"339",37435,97.4242122249695,101.769046903956,98.2319010559402
"340",37438,97.4050755531703,101.789037015299,98.21260573286
"341",37439,97.3947338334308,101.778229840341,98.2230331899264
"342",37440,97.4226885638205,101.807442743983,98.1948407168551
"343",37441,97.3958231710679,101.77936820637,98.2219190391743
"344",37442,97.3875333378614,101.77070526828,98.2302791854264
"345",37445,97.3321468854347,101.8285845279,98.1744134447254
"346",37446,97.3228992938824,101.818909726838,98.1837410605798
"347",37447,97.3055877407171,101.837021019059,98.1662763830408
"348",37448,97.3882511913383,101.923534031867,98.0828817565977
"349",37449,97.3971475384503,101.932844673823,98.0739219554803
"350",37452,97.4055047466072,101.941591069611,98.0655066763755
"351",37453,97.3786132879748,101.913447300054,98.0925803466256
"352",37454,97.3792033728849,101.914064864685,98.0919859352914
"353",37455,97.3980180323562,101.894374023526,98.1109383116542
"354",37456,97.4436625953494,101.942125756752,98.0649596460247
"355",37459,97.4058492962853,101.902566815864,98.1030140412315
"356",37460,97.3780814282388,101.873517050892,98.1309806527702
"357",37461,97.3110768549428,101.803419227645,98.1985032860909
"358",37462,97.2464942722544,101.735855205616,98.2636748283584
"359",37463,97.227588054205,101.716076186574,98.2827788019931
"360",37466,97.2564883024523,101.746310607806,98.2535649053754
"361",37467,97.2840638206929,101.717462072422,98.2814231287036
"362",37468,97.2291870172546,101.774839704001,98.2259837265359
"363",37469,97.1371627535052,101.8711662802,98.1330160271157
"364",37470,97.1170954844393,101.850121027839,98.1532890264605
"365",37473,97.1249864474793,101.858396558904,98.1453138705717
"366",37474,97.1076809481396,101.840247671796,98.1628011694276
"367",37475,97.0717018930964,101.877980174939,98.1264311851793
"368",37476,97.0540803493444,101.859486141662,98.1442441952186
"369",37477,97.0919748711735,101.819715361215,98.1825643687823
"370",37480,97.1007107029821,101.828876570567,98.1737304113929
"371",37481,97.0813414991627,101.808564213935,98.1933136562557
"372",37482,97.0706333532457,101.797334651752,98.2041444535487
"373",37483,97.0277913842771,101.752406560716,98.2474866958308
"374",37484,97.0370477699777,101.742699449922,98.2568594396395
"375",37487,97.1393330314428,101.849944866539,98.153288393431
"376",37488,97.1309927025146,101.858689645971,98.1448610068612
"377",37489,97.2063795175925,101.937745794649,98.0686872925635
"378",37490,97.2333741723164,101.909437217942,98.0959214140876
"379",37491,97.2247511813332,101.918474898324,98.0872219294399
"380",37494,97.2711895511087,101.967155175381,98.0403716096719
"381",37495,97.3455181759254,101.889238184177,98.115287995828
"382",37496,97.3096035917694,101.926829125063,98.0790894133586
"383",37497,97.3185393823567,101.936188908339,98.0700829620768
"384",37498,97.3093590294269,101.926572958527,98.0793342103915
"385",37501,97.3922098761674,102.013354979899,97.9958277936591
"386",37502,97.3064364356189,101.923511691102,98.0821328412594
"387",37503,97.3157344935993,101.93325093093,98.0727606620757
"388",37504,97.2685975232707,101.883877367141,98.1202643143209
"389",37505,97.3523360292384,101.97158916612,98.0357926086723
"390",37508,97.3708333998474,101.952214117166,98.0544198390275
"391",37509,97.371875085517,101.953304815034,98.0533708402624
"392",37510,97.4261650206405,101.896460492183,98.1080407450668
"393",37511,97.4182710500763,101.904716669151,98.1000915254132
"394",37512,97.4175065792506,101.903916991821,98.1008613466917
"395",37515,97.3905333948521,101.932132383904,98.0736989534456
"396",37516,97.362454108521,101.961521087629,98.0454226992917
"397",37517,97.3898864376982,101.990249225549,98.0177979405033
"398",37518,96.6912695994402,101.258632134152,98.7209190405983
"399",37519,96.7109464913398,101.27923849465,98.7008291104501
"400",37522,96.7003987534899,101.268192517995,98.7115938739934
"401",37523,96.6533162391947,101.218885987894,98.7596556202693
"402",37524,96.6358893945749,101.200635959159,98.7774622433648
"403",37525,96.6259817178097,101.211011640449,98.7673350000215
"404",37526,96.6075621388582,101.230305252648,98.748507220034
"405",37529,96.5592004937947,101.179629467193,98.797940619977
"406",37530,96.5415728949627,101.161158374754,98.8159769174377
"407",37531,96.4661743324157,101.240164814138,98.7388020549113
"408",37532,96.5029371553032,101.201582645063,98.7764309659487
"409",37533,96.5394051045835,101.23982618761,98.7391038753881
"410",37536,96.5752877008095,101.277455876762,98.7024036762079
"411",37537,96.5933166594729,101.296362650006,98.68397762128
"412",37538,96.5839745496789,101.286565680875,98.6935219312357
"413",37539,96.5854236521049,101.288085338859,98.6920411781115
"414",37540,96.5469618432806,101.328419820266,98.6527404816219
"415",37543,96.5184611649207,101.358331985775,98.623618177076
"416",37544,96.5666284499234,101.408914595622,98.5744003189855
"417",37545,96.4922348497872,101.487038626291,98.4984599590629
"418",37546,96.4918969662335,101.486683252604,98.4988048677462
"419",37547,96.5192544354745,101.457909657072,98.5267313373169
"420",37550,96.5379762383702,101.477589409034,98.5076201448937
"421",37551,96.4729874008047,101.545903567167,98.4413053538238
"422",37552,96.4624859812128,101.53484994304,98.452021031658
"423",37553,96.50933646322,101.58416400137,98.4042042602676
"424",37554,96.4733452863174,101.62204773108,98.367506431298
"425",37557,96.4631636959702,101.611322757698,98.3778879273576
"426",37558,96.4155944894947,101.561214822117,98.4264013482754
"427",37559,96.4626199004213,101.610749940232,98.3783951933175
"428",37560,96.3433248931213,101.736411623155,98.2567309529634
"429",37561,96.4065105830628,101.669688937721,98.3211715288263
"430",37564,96.3878046408559,101.68941610463,98.302094081243
"431",37565,96.3979749031206,101.700145761097,98.2917218346533
"432",37566,96.3702389651544,101.729407256857,98.2634410216784
"433",37567,96.3313883004975,101.688396098957,98.3030549111547
"434",37568,96.3668687296401,101.725849601871,98.2668482848846
"435",37571,96.403142281284,101.764140332987,98.2298595599925
"436",37572,96.2910377049824,101.645801598743,98.3440883758335
"437",37573,96.3273066328808,101.6075157485,98.3811306046385
"438",37574,96.3650771417211,101.647356658684,98.3425547792251
"439",37575,96.1808350869447,101.84169799487,98.1545319508115
"440",37578,96.1902207332211,101.851636047005,98.1449537046206
"441",37579,96.2184880389736,101.821705027869,98.1737954454264
"442",37580,96.1256955126682,101.723508793082,98.2684736583357
"443",37581,96.209571009489,101.81226872135,98.1827284576799
"444",37582,96.0256490019902,102.006901299531,97.9950344026065
"445",37585,95.9702143024054,102.065788919535,97.9384627954436
"446",37586,95.9969051790829,102.094175074602,97.9112245168646
"447",37587,96.0069471755012,102.104854891192,97.900982268283
"448",37588,96.0346520592917,102.07539032407,97.9292337169178
"449",37589,96.0523179393001,102.094167417115,97.9112193225813
"450",37592,96.0711640745353,102.114199005391,97.8920084579194
"451",37593,96.1642538690111,102.015253709057,97.9868625906444
"452",37594,96.4309578370159,102.298184963307,97.715103761206
"453",37595,96.4581978055589,102.327082315391,97.6875010451038
"454",37596,96.3835334233642,102.247875067519,97.7631169811218
"455",37599,96.4394454301685,102.188561161052,97.8198292831895
"456",37600,96.35633532623,102.10049655324,97.9041289817486
"457",37601,96.3836966272375,102.129488963648,97.876328169961
"458",37602,96.2547571045282,102.266115053145,97.7453918448315
"459",37603,96.2179666286739,102.227026917143,97.7827520708267
"460",37606,96.2000192622766,102.207958691404,97.8009913138729
"461",37607,96.1725996818675,102.237090695361,97.773115413577
"462",37608,96.2842442801678,102.118405966448,97.8866180144325
"463",37609,96.284354472392,102.118522835562,97.8865059883764
"464",37610,96.2751798372865,102.108792280794,97.8958332874907
"465",37613,96.2196539323647,102.049901888675,97.9522938907381
"466",37614,96.2289162192958,102.059725406366,97.9428648165885
"467",37615,96.2289162192958,102.059725406366,97.9428648165885
"468",37616,96.2012950600048,102.030430595166,97.9709779407595
"469",37617,96.1624128960545,101.989192440026,98.0105753663896
"470",37620,96.1442962733563,101.969978074838,98.029040175673
"471",37621,96.1441582785381,101.969831718485,98.0291808756427
"472",37622,96.1349509693428,101.979596927168,98.019793046006
"473",37623,96.1601803464818,101.95283369813,98.0455170756217
"474",37624,96.2156982066228,102.011695933432,97.9889107206332
"475",37627,96.2152916542257,102.01126489047,97.9893247656101
"476",37628,96.0957273003744,102.138031756344,97.8675558648616
"477",37629,96.5109075503907,102.57931769852,97.4447204542356
"478",37630,96.5660975091008,102.520657507128,97.5004444157534
"479",37631,96.5663793736982,102.5203582619,97.5007290075949
"480",37634,96.5759165631281,102.5304834844,97.4910995389524
"481",37635,96.5205477145392,102.58926620185,97.4352059981895
